judul_berita;waktu_berita_detail;label
"Tangkapan Layar CNN Indonesia Berjudul ""Luhut Ancam Buldoser Orang yang Halang-halangi Investasi ke RI, Netizen: Kau Pikir Kampung Melayu itu Punya Bapak Ello""";27/11/2023;0
Jakarta Tenggelam Akibat Diterjang Gelombang Tsunami;27/11/2023;0
Rekrutmen Mengatasnamakan PT Bukit Asam Tbk (PTBA);27/11/2023;0
Video Polisi Sweeping Masyarakat yang Menggunakan Kaos Bela Palestina;27/11/2023;0
"Video Ayah Mertua Walikota Solo Gibran Rakabuming Raka ""Pulanglah Kau Tak Berguna""";26/11/2023;0
Kecurangan PDIP Terbongkar, Bangun TPS Khusus di Lapas Demi Menang Pilpres 2024;25/11/2023;0
KPU Coret Nama Gibran Sebagai Cawapres, Prabowo Mengamuk;25/11/2023;0
Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi Mencabut Ijazah S1 Gibran Rakabuming Raka;25/11/2023;0
 Gibran Rakabuming Raka Terbukti Korupsi Senilai Rp200 Triliun;25/11/2023;0
Pencairan Dana Kartu Jakarta Pintar (KJP) Plus Bulan November 2023 dalam 3 (Tiga) Tahap;25/11/2023;0
KPK dan Mahfud MD Tiba - Tiba Memeriksa Kantor Partai Gerindra;25/11/2023;0
Jaringan Medsos di Indonesia Diputus pada 1 Desember 2023;25/11/2023;0
Perang Dunia III akan Meletus pada November 2023;25/11/2023;0
Lowongan Kerja Mengatasnamakan PT Bumi Suksesindo;25/11/2023;0
KPU Sebut Gibran Rakabuming Raka Gunakan Ijazah Palsu untuk Daftar Cawapres;25/11/2023;0
Jokowi Merencanakan Kecurangan Pemilu 2024 dengan Menginstruksikan Aparat Desa Memenangkan Salah Satu Capres;24/11/2023;0
Menhan Prabowo Subianto Memberikan Uang 25 Juta untuk Pendukungnya;24/11/2023;0
Menhan Prabowo Subianto Ganti Posisi Gibran Rakabuming Raka karena Ijazah Palsu;24/11/2023;0
Inovasi Wolbachia yang Bertujuan untuk Pengendalian Wabah Penyakit Demam Berdarah Dengue (DBD);23/11/2023;0
Menko Marves Luhut Binsar Pandjaitan Buka Suara tentang Skenario Pilpres 2024;23/11/2023;0
Akun Instagram Mengatasnamakan Kantor Imigrasi Bandung;23/11/2023;0
Video Tumpukan Mayat akibat Banjir di Aceh pada Tanggal 18 November 2023;23/11/2023;0
"Video ""Jokowi Prabowo Murka, Makin Geram dengan Israel! 7 Pasukan TNI Ditakuti Dunia Bakal Bantu P4L3STIN4?""";23/11/2023;0
Presiden Joko Widodo Menemukan 12 Dokumen Rahasia Buat Prabowo Subianto Tidak Bisa Jadi Presiden;23/11/2023;0
Beredar Daftar Reshuffle ke-7 Kabinet Indonesia Maju;22/11/2023;0
Akun Facebook Mengatasnamakan Pj. Bupati Brebes Urip Sihabudin;22/11/2023;0
Surat Pengesahan Transfer Dana ke Luar Negeri Mengatasnamakan Bank Indonesia;22/11/2023;0
"Prof. Richard Claproth: ""Kondisi Negara Sedang Genting. Kita Punya Waktu Hingga 1 Desember""";22/11/2023;0
Sembilan Hakim MK Jadi Tersangka Pelanggaran Pidana;22/11/2023;0
PSSI Butuh 150 Pemain Naturalisasi untuk Timnas Indonesia;22/11/2023;0
Informasi Program Magang oleh Kementerian Luar Negeri Republik Indonesia;21/11/2023;0
PBB Wajibkan Tanda Pengenal Digital;21/11/2023;0
Surat Undangan Tes Rekrutmen 22-24 November 2023 Mengatasnamakan PT Pertamina (Persero);21/11/2023;0
Giveaway Balai Pelatihan Vokasi dan Produktivitas (BPVP) Kota Padang;21/11/2023;0
Giveaway 3 Unit New iPhone 14 Pro Max Senilai Rp8.899.000 Mengatasnamakan Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;21/11/2023;0
Presiden Joko Widodo akan Membentuk Badan Kriptozoologi dan Pantau Seluruh Aktivitas Ponsel;21/11/2023;0
Telah Terjadi Banjir Besar di Aceh Mengakibatkan Banyak Mayat Bertumpuk;21/11/2023;0
Akun Facebook Gubernur Jambi “Haji Al Haris”;21/11/2023;0
Indonesia Gabung Rusia dan Iran untuk Serang Israel;20/11/2023;0
Kapal Blue Lagoon Tenggelam di Padangbai Bali;20/11/2023;0
Akun Instagram Disdukcapil Kabupaten Bogor Tawarkan Give Away Tebus Murah;20/11/2023;0
Ganjar Pranowo Sudah Dipersiapkan Jadi Presiden oleh PKI;19/11/2023;0
Daftar Afiliasi Pilihan ASN SDN di Sukoharjo;19/11/2023;0
Ajakan Investasi dengan Keuntungan Berlipat Mencatut Bank Indonesia;17/11/2023;0
Penyebaran Nyamuk Wolbachia untuk Membentuk Genetik LGBT di Masyarakat;17/11/2023;0
Akun WhatsApp Mengatasnamakan Anggota Dewan Perwakilan Rakyat Daerah (DPRD) Kota Bandung;17/11/2023;0
Menhan Prabowo Subianto Gagal Nyapres karena Terlibat Pencucian Uang Rp47 Triliun;17/11/2023;0
Anak PKI Bertemu Presiden  Jokowi untuk Membahas Cara Menentang Rakyat yang Tak Setuju PKI;17/11/2023;0
Video Monas Dikelilingi Balon Udara Bergambar Ganjar-Mahfud pada 14 November 2023;17/11/2023;0
Megawati Soekarnoputri Bongkar Kecurangan Pilpres 2019;17/11/2023;0
Rilis Daftar 121 Produk yang Diharamkan MUI karena Terafiliasi Israel;17/11/2023;0
Menhan Prabowo Subianto Jadikan Gibran Rakabuming Raka sebagai Tumbal untuk Rusak Reputasi Presiden Jokowi;17/11/2023;0
Video “PRABOWO NGAMUK, MAHFUD BAWA BUKTI 500 M HASIL SUAP MK UNTUK LENGSERKAN GIBRAN”;17/11/2023;0
MUI Keluarkan Fatwa Haram Membeli Produk Israel;16/11/2023;0
Terowongan Bawah Tanah Rumah Sakit Indonesia di Gaza;16/11/2023;0
KPU Batalkan Penetapan Gibran Rakabuming Raka sebagai Cawapres;16/11/2023;0
Prabowo Rekrut Erick Thohir Menjadi Cawapres Mulai 9 November 2023;16/11/2023;0
Indonesia akan Memerangi Israel;16/11/2023;0
Kondisi Kesehatan Menhan Prabowo Subianto Mengalami Sakit-sakitan;15/11/2023;0
Tujuh Pengendara Motor Tewas karena Balap Liar;15/11/2023;0
KPU Coret Gibran sebagai Cawapres dan Jatuhkan Denda Rp50 Miliar;15/11/2023;0
Vladimir Putin Bongkar Kasus Korupsi Menhan Prabowo;15/11/2023;0
Menkeu Sri Mulyani Gabung Menjadi Tim Sukses Ganjar Pranowo-Mahfud MD;14/11/2023;0
Aparat Kepolisian Terlibat dalam Pemasangan Baliho Prabowo-Gibran;14/11/2023;0
Bendungan Larona Retak Pascagempa di Kabupaten Luwu Timur;14/11/2023;0
Sendok Logam Meleleh ketika Dimasukkan ke Dalam Larutan Asam Kuat;14/11/2023;0
Video Viral Kereta Anjlok di Bagelen, Kabupaten Purworejo;14/11/2023;0
"Video ""Mulai Institusi Negara Ikut Dukung Mendukung Salah Satu Kandidat, Kata Netral dalam Sumpah Jabatan Hanya Isapan Jempol""";13/11/2023;0
Presiden Jokowi Copot Lima Menteri dari PDIP;13/11/2023;0
DANA Bagi-Bagi Saldo Rp2.000.000;13/11/2023;0
Giveaway Tebus Murah iPhone 14 Pro Max Mengatasnamakan Dit PD Pontren;13/11/2023;0
Surat Undangan Tes Rekrutmen 13-15 November 2023 Mengatasnamakan PT Pertamina (Persero);12/11/2023;0
Bayi Laki-laki Berusia Lima Bulan Mengalami Kehamilan di Provinsi Sumatera Barat;11/11/2023;0
Akun Facebook Mengatasnamakan Dr. Reisa Broto Asmoro;11/11/2023;0
Buah Elderberry dapat Menggantikan Vaksin Influenza yang Mengandung Aluminium, Merkuri, dan Formaldehida;11/11/2023;0
Presiden Joko Widodo Menjenguk Jessica Wongso di Penjara;11/11/2023;0
Menhan Prabowo Subianto Berpidato dalam Bahasa Arab;10/11/2023;0
Akun WhatsApp Mengatasnamakan Kepala Dinas (Kadis) Perikanan & Peternakan Kabupaten Garut;10/11/2023;0
Prabowo Subianto Batal Nyapres Setelah Anwar Usman Dipecat dari Ketua MK;10/11/2023;0
Menekan Bagian Bawah Hidung Merupakan Pertolongan Pertama untuk Orang yang Kehilangan Kesadaran;10/11/2023;0
Markas TNI di Lebanon Habis Terkena Mortil;10/11/2023;0
Riwayat Penyakit Menhan Prabowo Subianto: Stroke, Vertigo, dan Cuci Otak;09/11/2023;0
Gibran Gagal Menjadi Cawapres karena Kesalahan Fatal Anwar Usman;09/11/2023;0
Video Aksi Kejahatan Jalanan Klitih di Kabupaten Banyuwangi;09/11/2023;0
Presiden Joko Widodo Nyatakan Perang Setelah Resmi Keluar dari PDIP;09/11/2023;0
Presiden Jokowi Bubarkan Acara Deklarasi Ganjar Pranowo;09/11/2023;0
Menhan Prabowo Subianto Menghadiri Pemakaman Panji Gumilang;09/11/2023;0
Elite Partai Koalisi Perubahan Temukan Dokumen Kecurangan Pemilu 2024;08/11/2023;0
Akun WhatsApp Mengatasnamakan Sekda Kabupaten Grobogan;08/11/2023;0
Biskuit Mudah Terbakar karena Mengandung Lilin;08/11/2023;0
Pesan WhatsApp Surat Pemberitahuan Pajak Penyampaian SPT Elektronik Mengatasnamakan DJP;07/11/2023;0
SMS Pemberitahuan Salah Alamat Mengatasnamakan JNE Express;07/11/2023;0
Akun WhatsApp Mengatasnamakan Pj. Wali Kota Cimahi Dicky Saromi;07/11/2023;0
Pembagian Beras Hasil Ketahanan Pangan Food Estate dari Menhan;07/11/2023;0
Sekelompok Anak-Anak Membawa Senjata Tajam di Waduk Gondang, Kabupaten Lamongan;06/11/2023;0
Warga Kabupaten Morowali Dianiaya oleh TKA Cina;06/11/2023;0
Pesan WhatsApp Berisi Jadwal dan Lokasi Razia STNK di Wilayah Aceh;05/11/2023;0
Daftar 19 Titik Rawan Begal di Kudus;05/11/2023;0
Minum Air Panas di Pagi Hari 100% Efektif Mengatasi Berbagai Masalah Kesehatan;05/11/2023;0
Prabowo Subianto Ngamuk Putusan MK Dicabut;03/11/2023;0
Relawan Asal Indonesia Meninggal di Gaza pada 3 November 2023;03/11/2023;0
Warga Pulau Madura Tolak Kedatangan Mahfud MD;03/11/2023;0
Google Tampilkan Hasil Elektabilitas Pemilu 2024;03/11/2023;0
Warga Solo Tolak Kedatangan Prabowo dan Gibran;03/11/2023;0
Presiden Joko Widodo Memecat Ketua KPK;03/11/2023;0
Paspampres Meminta Mengganti Kaos Bergambar Foto Caleg PDIP Bima Aria;02/11/2023;0
Presiden Joko Widodo Pecat Ketua MK Anwar Usman;02/11/2023;0
Kabupaten Gunungkidul Darurat Klitih;02/11/2023;0
Ketua MK Anwar Usman Anulir Gibran Rakabuming Raka sebagai Cawapres;02/11/2023;0
Lowongan Kerja Mengatasnamakan PT KAI;02/11/2023;0
Debat Capres di Pilpres 2024 Ditiadakan;01/11/2023;0
Presiden Joko Widodo Melantik AHY Sebagai Menko Polhukam;01/11/2023;0
Surat Pengalihan Deposito Mengatasnamakan Bank Indonesia;01/11/2023;0
Pesan WhatsApp Mengatasnamakan Pj. Bupati Lumajang;01/11/2023;0
Kasus Positif Monkeypox di RS PMI Kota Bogor;31/10/2023;0
Akun WhatsApp Kepala Dinas Pekerjaan Umum Kutai Kartanegara Wiyono;31/10/2023;0
Vaksin Covid-19 Menjadi Penyebab Virus Marburg yang Mematikan;31/10/2023;0
Akun WhatsApp Mengatasnamakan Kepala Dinas Perikanan dan Peternakan Kabupaten Garut;31/10/2023;0
Pesan WhatsApp Mengatasnamakan Kapolres Barito Selatan;30/10/2023;0
Akun Instagram Mengatasnamakan Direktorat Siber Polri;30/10/2023;0
Pesan WhatsApp Mengatasnamakan KPP Pratama Yogyakarta;29/10/2023;0
Penawaran Dana Kaget Mengatasnamakan Dana Indonesia;29/10/2023;0
Akun Instagram Direktorat Kemahasiswaan UI Berjualan iPhone;29/10/2023;0
KPU Tolak Pendaftaran Gibran Rakabuming Raka sebagai Cawapres;28/10/2023;0
Aksi Bunuh Diri Massal di Kampus STIKES Panakkukang Makassar;28/10/2023;0
Beras Sintetis Beracun dari Cina Beredar di Wilayah Cirebon;28/10/2023;0
"Video Megawati Marah Besar karena Presiden Jokowi ""Obok-Obok"" PDIP";27/10/2023;0
Video “Pidato Presiden Jokowi Diduga Menggunakan Bahasa Mandarin”;27/10/2023;0
Perubahan Nama Lokasi Mahkamah Konstitusi Menjadi Mahkamah Keluarga pada Google Maps;27/10/2023;0
Prabowo Subianto Ditangkap KPK;27/10/2023;0
Kacamata Hitam Jadi Penyebab Kanker Kulit;27/10/2023;0
Surat Undangan Pembahasan Kerja Sama Mengatasnamakan Kepala DKPP Provinsi Jawa Barat;27/10/2023;0
Surat Perintah Pencairan Dana Bantuan Mengatasnamakan DPMD Provinsi Jawa Barat;27/10/2023;0
Dua Pejabat Kemenko Perekonomian Terjerat Kasus Tindak Pidana Korupsi Impor Gula di Kementerian Perdagangan;26/10/2023;0
Vaksin HPV pada Anak Perempuan Sebabkan Menopause Dini;26/10/2023;0
Penduduk Dibawah 17 Tahun Bisa Memiliki SIM A;26/10/2023;0
Mahfud MD Mengaku Dipaksa dan Dibayar Rp800 Miliar untuk Jadi Cawapres Prabowo Subianto;26/10/2023;0
Akun WhatsApp Mengatasnamakan BP2MI;26/10/2023;0
Ferdy Sambo Terlibat dalam Korupsi yang Digunakan untuk Mendanai Kampanye Ganjar Pranowo;25/10/2023;0
"""Gibran Rakabuming Raka"" Tidak Sengaja Putar Video Porno saat Presentasi";25/10/2023;0
Mahfud MD Menjebloskan Sri Mulyani dan Arteria Dahlan ke Penjara;25/10/2023;0
"Video ""Prabowo Tidak Bisa Nyapres, MK Ketok Palu Gugatan Batas Usia 70 Tahun Diresmikan""";25/10/2023;0
Anies Baswedan Tidak Lolos Tes Kesehatan Mental;25/10/2023;0
Akun WhatsApp Mengatasnamakan Pegawai OJK Budiman Santoso;25/10/2023;0
Mantan Kepala BNPB Letjen TNI (Purn) Doni Monardo Meninggal Dunia;25/10/2023;0
Presiden Joko Widodo Gantikan Megawati sebagai Ketua Umum PDIP;24/10/2023;0
Kondisi Arteria Dahlan Memprihatinkan Setelah Mendapat Azab;24/10/2023;0
Pesan WhatsApp Mengatasnamakan Bupati Nias Barat;24/10/2023;0
Pesan WhatsApp Pengumuman untuk Nasabah Mengatasnamakan Bank Danamon;24/10/2023;0
Video Penampakan Roket yang akan Dikirimkan Presiden Jokowi ke Palestina;23/10/2023;0
Video Ular Makan Sapi di Desa Sukamandang, Provinsi Kalimantan Tengah;23/10/2023;0
Akun Facebook Mengatasnamakan Pj. Wali Kota Palopo;23/10/2023;0
Kantor Pertamina Ahok Digeledah oleh KPK dan Ditemukan Uang Triliunan Rupiah;21/10/2023;0
Orang Gila Didata untuk Ikut Pemilu 2024;21/10/2023;0
Akun TikTok Mengatasnamakan Ganjar Pranowo;21/10/2023;0
KPU Sudah Terbitkan Draf Surat Suara Capres-Cawapres 2024;21/10/2023;0
Luhut Binsar Pandjaitan Mengundurkan Diri dari Jabatannya;21/10/2023;0
Presiden Jokowi Lantik Anies Baswedan Menjadi Ketua KPK;21/10/2023;0
Undangan Tes Seleksi Rekrutmen Karyawan Mengatasnamakan Perum BULOG;21/10/2023;0
Surat Pemanggilan CPNS Mengatasnamakan BKN;20/10/2023;0
Video Kemunculan Awan Panas di Aceh;20/10/2023;0
Video Pemberangkatan Pasukan TNI ke Palestina;20/10/2023;0
Rumah Ganjar Pranowo Disegel karena Terlibat Kasus Korupsi;19/10/2023;0
Prabowo Gagal Jadi Capres karena Batas Usia Maksimal 70 Tahun;19/10/2023;0
1 Juta Ton Beras Sintetis Beracun Asal Cina Beredar di Bukittinggi;19/10/2023;0
Stadion Kanjuruhan Dibakar;19/10/2023;0
Warisan Keluarga Dapat Dicairkan Melalui Bank Indonesia;19/10/2023;0
Ketua DPR Ditangkap Terkait Aliran Dana Korupsi SYL;18/10/2023;0
Akun WhatsApp Mengatasnamakan Kejari Inhu;18/10/2023;0
Maskapai di Eropa Pilih Kru yang Tak Divaksin Covid-19 karena Fenomena Mati Mendadak;17/10/2023;0
Cak Imin Ditetapkan sebagai Tersangka oleh KPK pada 14 Oktober 2023;17/10/2023;0
Rekrutmen PPNPN Mengatasnamakan KPP Pratama Prabumulih;17/10/2023;0
Pesan WhatsApp Mengatasnamakan WeTV Indonesia;16/10/2023;0
Pesan WhatsApp Tagihan Listrik Mengatasnamakan PLN;16/10/2023;0
Aplikasi DANA Keluarkan Kartu Fisik;16/10/2023;0
Firli Bahuri Terbukti Terima Rp1 Miliar untuk Tutupi Kasus Anies Baswedan;15/10/2023;0
Rocky Gerung Ditahan di Nusakambangan atas Perintah Mahfud MD;15/10/2023;0
Akun WhatsApp Mengatasnamakan Kepala Kantor Pertanahan Raja Ampat;15/10/2023;0
Pesan WhatsApp Pemberitahuan Nasabah Mengatasnamakan BNI;15/10/2023;0
Ahok Resmi Dilantik Menjadi Ketua KPK Baru;14/10/2023;0
Surya Paloh Terbukti Terlibat Korupsi di Kementan;14/10/2023;0
Akun WhatsApp Mengatasnamakan Bupati Subang;14/10/2023;0
Video Awan Putih Jatuh di Aceh;13/10/2023;0
Presiden Jokowi Tak Beri Hormat saat Upacara Militer di Kenya;13/10/2023;0
Prabowo Gagal Mencalonkan Diri Sebagai Presiden setelah MK Kabulkan Batas Usia;13/10/2023;0
Anies Baswedan Dijemput Bareskrim atas Tuduhan Gunakan Dana Judi untuk Kampanye;13/10/2023;0
Anak SD di Mataram Meninggal Dianiaya Temannya;12/10/2023;0
Anies Baswedan Gantikan Pidato Joko Widodo di KTT ASEAN 2023;12/10/2023;0
Luhut Binsar Pandjaitan Meninggal Dunia pada Tanggal 7 Oktober 2023;12/10/2023;0
Beras SPHP Bulog Mengandung Plastik;11/10/2023;0
Warung Mbok Yem di Kawasan Gunung Lawu Terbakar;11/10/2023;0
Kantor DPP Partai NasDem Hangus Dibakar Warga;11/10/2023;0
Presiden Jokowi Melakukan Pertemuan dengan Presiden Xi Jinping untuk Merencanakan Penutupan Pesantren;11/10/2023;0
Presiden Jokowi Dilaporkan ke Polisi oleh Anies Baswedan dan Surya Paloh;11/10/2023;0
Video Pabrik Beras Palsu Terbuat dari Plastik;11/10/2023;0
Prabowo Menyatakan Siap Menjadi Cawapres Ganjar Pranowo;11/10/2023;0
"Presiden Jokowi Komentari Film Dokumenter ""Ice Cold"" di Instagram";10/10/2023;0
Mahfud MD Mengamankan 46 Anggota DPR yang Diduga Terlibat dalam Korupsi;10/10/2023;0
Akun Google Mengatasnamakan Kantor Imigrasi Kota Banjarmasin;10/10/2023;0
Vaksin Covid-19 Dapat Menular Melalui Hubungan Seksual;09/10/2023;0
Warga Pulau Rempang Terdampak Relokasi Diminta Bayar Selisih Harga Rumah;09/10/2023;0
Larutan Klorin Dioksida Dapat Menyembuhkan Semua Penyakit;09/10/2023;0
Daftar Kerja di KCIC Harus Berbahasa Mandarin;08/10/2023;0
Geledah Kantor JakPro, KPK Temukan Uang Korupsi Formula E;08/10/2023;0
Anies Baswedan Dijemput KPK dan Mahfud MD karena Menjadi Tersangka Korupsi;08/10/2023;0
Akun WhatsApp Mengatasnamakan Kadisdik dan Kadishub Kota Tasikmalaya;08/10/2023;0
Video Penggusuran Hutan di Kabupaten Brebes;07/10/2023;0
Video Polisi Cina yang Diselundupkan sebagai TKA di Indonesia;07/10/2023;0
Foto Pria di Buku Nikah Adik Presiden Jokowi Mirip dengan Foto di Ijazah Presiden Jokowi;07/10/2023;0
Video Rempang Bergolak;06/10/2023;0
Klaim Penemuan Obat yang Dapat Sembuhkan Gagal Ginjal dalam 7 Hari;06/10/2023;0
Radiasi Sinyal 5G dalam Vaksin Covid-19 akan Diaktifkan;06/10/2023;0
Arteria Dahlan Dipaksa Korupsi oleh Sri Mulyani;06/10/2023;0
Banyak Orang Pingsan Kekurangan Oksigen saat Mengantre di iBox PIK Avenue;06/10/2023;0
Presiden Jokowi Lakukan Reshuffle Mendadak pada 3 Oktober 2023;05/10/2023;0
Universitas Yale Kembangkan Vaksin Covid-19 Aerosol;05/10/2023;0
Anak DN Aidit Provokasi Presiden Jokowi agar Bertindak Represif;05/10/2023;0
Nomor WhatsApp Mengatasnamakan Kepala Dinas P3APPKB Provinsi Kalimantan Tengah Linae Victoria Aden;05/10/2023;0
BBC Indonesia Mempromosikan Obat Prostatitis;05/10/2023;0
Surat Undangan Sosialisasi SE Rekrutmen Bantuan Biaya Fellowship Dokter Spesialis Periode III Tahun 2023 Mengatasnamakan Kemenkes;05/10/2023;0
Panji Gumilang Dieksekusi Mati di Nusakambangan;04/10/2023;0
Presiden Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN;04/10/2023;0
Prabowo Subianto Diusir dari Istana karena Menuduh Presiden Jokowi Penyebab Golkar Dukung Ganjar Pranowo;02/10/2023;0
Akun WhatsApp Mengatasnamakan Pj. Bupati Bangkalan;02/10/2023;0
Akun WhatsApp Mengatasnamakan Pj. Wali Kota Kotamobagu;02/10/2023;0
Video Parasit dari Cairan Vaksin dan Obat Covid-19 yang Menyerang Sistem Saraf;02/10/2023;0
Perangkat Elektronik dalam Vaksin akan Diaktifkan pada 4 Oktober 2023;02/10/2023;0
Bahaya Vaksin Covid-19 pada Organ Jantung Manusia;01/10/2023;0
Prabowo bersama TNI Turun Tangan Bela Rakyat Pulau Rempang dan Usir Investor Cina;01/10/2023;0
Menko Polhukam Mahfud MD Mundur dari Kabinet Indonesia Maju;01/10/2023;0
Rekrutmen KAI Service Meminta Foto Pelamar dengan Pakaian Dalam;01/10/2023;0
Kematian Petugas KPPS Pemilu 2019 karena Diracun;30/09/2023;0
Akun WhatsApp Mengatasnamakan Mantan Pejabat Pemkot Semarang;30/09/2023;0
Akun Facebook Mengatasnamakan Bupati Paser Fahmi Fadli dan Menawarkan Tes CPNS Non Seleksi;30/09/2023;0
Pesawat Jatuh di DKI Jakarta;29/09/2023;0
Akun Facebook Mengatasnamakan Wali Kota Palopo Judas Amir;29/09/2023;0
Surat Pembayaran Pengembangan Yayasan Mengatasnamakan OJK;29/09/2023;0
Customer Care Mengatasnamakan Kantor Imigrasi Kabupaten Wonosobo;29/09/2023;0
Guru Korban Pembacokan Siswa Meninggal Dunia;29/09/2023;0
Korban Bullying dan Penganiayaan Siswa SMP di Cilacap Meninggal Dunia;29/09/2023;0
Panji Gumilang Divonis Hukuman 20 Tahun Penjara dan Dipindahkan ke Nusakambangan;28/09/2023;0
Penampakan Makhluk Aneh di Hutan Kalimantan;28/09/2023;0
Presiden Jokowi dan Megawati Restui Duet Ganjar-Prabowo pada Pilpres 2024;28/09/2023;0
Polisi Temukan Tiga Ton Bom di Gudang Milik Anies Baswedan;28/09/2023;0
Akun WhatsApp Mengatasnamakan Pj. Bupati Pulang Pisau;28/09/2023;0
Akun WhatsApp Mengatasnamakan Kapolres Salatiga;28/09/2023;0
Ketua Dewan Pengarah BPIP Megawati Soekarno Putri dan Presiden Joko Widodo Telah Memilih Tokoh NU Sebagai Cawapres Mendampingi Ganjar Pranowo pada Pilpres 2024;27/09/2023;0
Video Kerusuhan di Rempang Batam;27/09/2023;0
Pemprov DKI Jakarta Habiskan Rp90,45 Miliar untuk Bayar Buzzer Buat Hoaks;27/09/2023;0
Akun WhatsApp Mengatasnamakan Pj Bupati Bojonegoro;27/09/2023;0
Akun Facebook Mengatasnamakan Gubernur Kalteng H. Sugianto Sabran;27/09/2023;0
Pesan WhatsApp Mengatasnamakan Sekretaris Daerah Provinsi Kalimantan Tengah Drs. H. Nuryakin, M.Si;27/09/2023;0
Pesan WhatsApp Hadiah Undi-Undi Hepi Senilai Rp175 Juta Mengatasnamakan Telkomsel;26/09/2023;0
Lowongan Kerja BPJS Kesehatan Tahun 2023;26/09/2023;0
Akun WhatsApp Mengatasnamakan Pj. Wali Kota Bandung;24/09/2024;0
Menekan Angka Nol saat Telepon Masuk dapat Menguras Isi Rekening;26/09/2023;0
Ustaz Abdul Somad Ditangkap Polisi karena Danai Dapur Umum Warga Pulau Rempang;25/09/2023;0
Ajakan Demo Besar-besaran oleh Pemuda Melayu di Kepulauan Riau;25/09/2023;0
Rumah dan Bangunan di Jakarta Hancur Dihantam Tornado;25/09/2023;0
Korban Pembacokan di Pati;25/09/2023;0
Akun WhatsApp Mengatasnamakan Pj. Bupati Bandung Barat;25/09/2023;0
OJK Melegalkan dan Menjamin Judi Online;24/09/2023;0
Bareskrim Tetapkan Rocky Gerung sebagai Tersangka pada 20 September 2023;24/09/2023;0
Akun WhatsApp Mengatasnamakan Pj. Bupati Purwakarta;24/09/2023;0
Cina Siapkan 140.000 Tentara untuk Perang dengan Indonesia;24/09/2023;0
Raffi Ahmad dan Rudy Salim Membangun Bisnis Baru Bekerja Sama dengan Menkominfo untuk Melegalkan Judi Online;23/09/2023;0
Pesan Berantai Berisi Nama-nama Pj. Kepala Daerah di Kalteng;23/09/2023;0
Akun Facebook Bupati Seluma Erwin Octavian;23/09/2023;0
Pandemi 2.0 Sengaja Dibuat di 2023 dengan Isu Polusi Udara;22/09/2023;0
Persiapan Perang TNI di Kepulauan Riau;22/09/2023;0
Video Gunung Longsor di Tibet;21/09/2023;0
Yogyakarta Dikubur Ombak Tsunami;21/09/2023;0
Indonesia Keluar dari Keanggotaan APEC;21/09/2023;0
Prabowo Tantang Presiden Jokowi Perang Terbuka;21/09/2023;0
Presiden Jokowi Pimpin Deklarasi Pasangan Ganjar Pranowo dan Mahfud MD pada Pilpres 2024;20/09/2023;0
Menhan Prabowo Subianto Mencekik dan Menampar Wamentan sebelum Rapat Kabinet;20/09/2023;0
Pesan WhatsApp Permintaan Biaya Tambahan Mengatasnamakan J&T Express;20/09/2023;0
Surat Teguran Mengatasnamakan Bank Indonesia;20/09/2023;0
Akun WhatsApp Mengatasnamakan Dandim Bengkalis Letkol Arh Irvan Nurdin, SE., M.M.;20/09/2023;0
MPR dan DPR Resmi Deklarasikan Anies-AHY Gantikan Jokowi;19/09/2023;0
Halaman Facebook Mengatasnamakan PT Pos Indonesia (Persero);19/09/2023;0
Akun Facebook Mengatasnamakan Plt. Kepala BKPSDM Kabupaten Indramayu;19/09/2023;0
Unggahan Video Ketua Umum PDIP Resmi Usung Ganjar Pranowo dan Mahfud MD sebagai Bakal Capres dan Cawapres pada Pilpres 2024;19/09/2023;0
Susilo Bambang Yudhoyono Masuk Rumah Sakit Setelah Agus Harimurti Yudhoyono Gagal Menjadi Calon Wakil Presiden;18/09/2023;0
Dukungan Panglima TNI Terhadap Invasi Cina ke Indonesia;18/09/2023;0
Akun Facebook Mengatasnamakan Wali Kota Makassar;18/09/2023;0
